Ian Woodbury,,,,,
12.15.2021,,,,,
ECE 202: Project 2 Phase 3,,,,,
Phase 3: Exporting data and analyzing it in Excel,,,,,
,,,,,
t,x,y,y(t)/y(t + dt),,point @ y = 0
0,0,0,=C7/C8,,"=MATCH(MIN(D:D), D:D, 0)"
0.00265322520828749,0.112606045569719,0.0703288686961932,=C8/C9,,t @ y = 0
0.00530645041657499,0.225109862319596,0.0703288686961932,=C9/C10,,"=INDIRECT(ADDRESS(F7, 1))"
0.00795967562486248,0.337511664458908,0.0703288686961932,=C10/C11,,
0.01061290083315,0.44981166554152,0.0703288686961932,=C11/C12,,ymax
0.0132661260414375,0.562010078468481,0.0703288686961932,=C12/C13,,=MAX(C:C)
0.015919351249725,0.674107115490618,0.0703288686961932,=C13/C14,,point @ ymax
0.0185725764580125,0.786102988211105,0.0703288686961932,=C14/C15,,"=MATCH(F12, C:C, 0)"
0.0212258016663,0.897997907588031,0.0703288686961932,=C15/C16,,t @ ymax
0.0238790268745874,1.00979208393695,0.0703288686961932,=C16/C17,,"=INDIRECT(ADDRESS(F14, 1))"
0.0265322520828749,1.12148572693341,0.0703288686961932,=C17/C18,,
0.0291854772911624,1.23307904561549,0.0703288686961932,=C18/C19,,
0.0318387024994499,1.3445722483863,0.0703288686961932,=C19/C20,,
0.0344919277077374,1.45596554301649,0.0703288686961932,=C20/C21,,
0.0371451529160249,1.56725913664672,0.0703288686961932,=C21/C22,,
0.0397983781243124,1.67845323579015,0.0703288686961932,=C22/C23,,
0.0424516033325999,1.7895480463349,0.0703288686961932,=C23/C24,,
0.0451048285408874,1.9005437735465,0.0703288686961932,=C24/C25,,
0.0477580537491749,2.01144062207032,0.0703288686961932,=C25/C26,,
0.0504112789574624,2.12223879593398,0.0703288686961932,=C26/C27,,
0.0530645041657499,2.23293849854982,0.0703288686961932,=C27/C28,,
0.0557177293740374,2.34353993271722,0.0703288686961932,=C28/C29,,
0.0583709545823249,2.45404330062506,0.0703288686961932,=C29/C30,,
0.0610241797906124,2.56444880385407,0.0703288686961932,=C30/C31,,
0.0636774049988999,2.67475664337919,0.0703288686961932,=C31/C32,,
0.0663306302071873,2.78496701957191,0.0703288686961932,=C32/C33,,
0.0689838554154748,2.89508013220265,0.0703288686961932,=C33/C34,,
0.0716370806237623,3.00509618044308,0.0703288686961932,=C34/C35,,
0.0742903058320498,3.1150153628684,0.0703288686961932,=C35/C36,,
0.0769435310403373,3.22483787745972,0.0703288686961932,=C36/C37,,
0.0795967562486248,3.33456392160628,0.0703288686961932,=C37/C38,,
0.0822499814569123,3.44419369210779,0.0703288686961932,=C38/C39,,
0.0849032066651998,3.55372738517667,0.0703288686961932,=C39/C40,,
0.0875564318734873,3.66316519644034,0.0703288686961932,=C40/C41,,
0.0902096570817748,3.77250732094345,0.0703288686961932,=C41/C42,,
0.0928628822900623,3.88175395315013,0.0703288686961932,=C42/C43,,
0.0955161074983498,3.99090528694622,0.0703288686961932,=C43/C44,,
0.0981693327066373,4.09996151564148,0.0703288686961932,=C44/C45,,
0.100822557914925,4.20892283197183,0.0703288686961932,=C45/C46,,
0.103475783123212,4.3177894281015,0.0703288686961932,=C46/C47,,
0.1061290083315,4.42656149562523,0.0703288686961932,=C47/C48,,
0.108782233539787,4.53523922557048,0.0703288686961932,=C48/C49,,
0.111435458748075,4.64382280839955,0.0703288686961932,=C49/C50,,
0.114088683956362,4.75231243401177,0.0703288686961932,=C50/C51,,
0.11674190916465,4.86070829174562,0.0703288686961932,=C51/C52,,
0.119395134372937,4.96901057038087,0.0703288686961932,=C52/C53,,
0.122048359581225,5.0772194581407,0.0703288686961932,=C53/C54,,
0.124701584789512,5.18533514269383,0.0703288686961932,=C54/C55,,
0.1273548099978,5.29335781115661,0.0703288686961932,=C55/C56,,
0.130008035206087,5.40128765009511,0.0703288686961932,=C56/C57,,
0.132661260414375,5.50912484552721,0.0703288686961932,=C57/C58,,
0.135314485622662,5.61686958292467,0.0703288686961932,=C58/C59,,
0.13796771083095,5.72452204721519,0.0703288686961932,=C59/C60,,
0.140620936039237,5.83208242278445,0.0703288686961932,=C60/C61,,
0.143274161247525,5.9395508934782,0.0703288686961932,=C61/C62,,
0.145927386455812,6.04692764260424,0.0703288686961932,=C62/C63,,
0.1485806116641,6.15421285293445,0.0703288686961932,=C63/C64,,
0.151233836872387,6.26140670670685,0.0703288686961932,=C64/C65,,
0.153887062080675,6.36850938562753,0.0703288686961932,=C65/C66,,
0.156540287288962,6.47552107087273,0.0703288686961932,=C66/C67,,
0.15919351249725,6.58244194309073,0.0703288686961932,=C67/C68,,
0.161846737705537,6.68927218240393,0.0703288686961932,=C68/C69,,
0.164499962913825,6.7960119684107,0.0703288686961932,=C69/C70,,
0.167153188122112,6.90266148018745,0.0703288686961932,=C70/C71,,
0.1698064133304,7.00922089629049,0.0703288686961932,=C71/C72,,
0.172459638538687,7.11569039475802,0.0703288686961932,=C72/C73,,
0.175112863746975,7.22207015311201,0.0703288686961932,=C73/C74,,
0.177766088955262,7.32836034836019,0.0703288686961932,=C74/C75,,
0.18041931416355,7.43456115699789,0.0703288686961932,=C75/C76,,
0.183072539371837,7.54067275500998,0.0703288686961932,=C76/C77,,
0.185725764580125,7.64669531787275,0.0703288686961932,=C77/C78,,
0.188378989788412,7.75262902055579,0.0703288686961932,=C78/C79,,
0.1910322149967,7.85847403752388,0.0703288686961932,=C79/C80,,
0.193685440204987,7.96423054273885,0.0703288686961932,=C80/C81,,
0.196338665413275,8.06989870966141,0.0703288686961932,=C81/C82,,
0.198991890621562,8.17547871125303,0.0703288686961932,=C82/C83,,
0.20164511582985,8.28097071997778,0.0703288686961932,=C83/C84,,
0.204298341038137,8.38637490780413,0.0703288686961932,=C84/C85,,
0.206951566246425,8.49169144620679,0.0703288686961932,=C85/C86,,
0.209604791454712,8.59692050616855,0.0703288686961932,=C86/C87,,
0.212258016663,8.70206225818203,0.0703288686961932,=C87/C88,,
0.214911241871287,8.80711687225151,0.0703288686961932,=C88/C89,,
0.217564467079574,8.91208451789472,0.0703288686961932,=C89/C90,,
0.220217692287862,9.01696536414461,0.0703288686961932,=C90/C91,,
0.222870917496149,9.12175957955111,0.0703288686961932,=C91/C92,,
0.225524142704437,9.22646733218292,0.0703288686961932,=C92/C93,,
0.228177367912724,9.33108878962924,0.0703288686961932,=C93/C94,,
0.230830593121012,9.43562411900154,0.0703288686961932,=C94/C95,,
0.233483818329299,9.54007348693527,0.0703288686961932,=C95/C96,,
0.236137043537587,9.6444370595916,0.0703288686961932,=C96/C97,,
0.238790268745874,9.74871500265916,0.0703288686961932,=C97/C98,,
0.241443493954162,9.85290748135574,0.0703288686961932,=C98/C99,,
0.244096719162449,9.95701466042998,0.0703288686961932,=C99/C100,,
0.246749944370737,10.0610367041631,0.0703288686961932,=C100/C101,,
0.249403169579024,10.1649737763706,0.0703288686961932,=C101/C102,,
0.252056394787312,10.2688260404038,0.0703288686961932,=C102/C103,,
0.254709619995599,10.3725936591517,0.0703288686961932,=C103/C104,,
0.257362845203887,10.4762767950428,0.0703288686961932,=C104/C105,,
0.260016070412174,10.5798756100461,0.0703288686961932,=C105/C106,,
0.262669295620462,10.6833902656735,0.0703288686961932,=C106/C107,,
0.265322520828749,10.7868209229811,0.0703288686961932,=C107/C108,,
0.267975746037037,10.8901677425708,0.0703288686961932,=C108/C109,,
0.270628971245324,10.9934308845919,0.0703288686961932,=C109/C110,,
0.273282196453612,11.0966105087431,0.0703288686961932,=C110/C111,,
0.275935421661899,11.1997067742736,0.0703288686961932,=C111/C112,,
0.278588646870187,11.3027198399849,0.0703288686961932,=C112/C113,,
0.281241872078474,11.4056498642327,0.0703288686961932,=C113/C114,,
0.283895097286762,11.508497004928,0.0703288686961932,=C114/C115,,
0.286548322495049,11.611261419539,0.0703288686961932,=C115/C116,,
0.289201547703337,11.7139432650925,0.0703288686961932,=C116/C117,,
0.291854772911624,11.8165426981756,0.0703288686961932,=C117/C118,,
0.294507998119912,11.9190598749374,0.0703288686961932,=C118/C119,,
0.297161223328199,12.0214949510902,0.0703288686961932,=C119/C120,,
0.299814448536487,12.1238480819111,0.0703288686961932,=C120/C121,,
0.302467673744774,12.226119422244,0.0703288686961932,=C121/C122,,
0.305120898953062,12.3283091265005,0.0703288686961932,=C122/C123,,
0.307774124161349,12.4304173486618,0.0703288686961932,=C123/C124,,
0.310427349369637,12.5324442422804,0.0703288686961932,=C124/C125,,
0.313080574577924,12.634389960481,0.0703288686961932,=C125/C126,,
0.315733799786212,12.7362546559626,0.0703288686961932,=C126/C127,,
0.318387024994499,12.8380384809996,0.0703288686961932,=C127/C128,,
0.321040250202787,12.9397415874436,0.0703288686961932,=C128/C129,,
0.323693475411074,13.0413641267248,0.0703288686961932,=C129/C130,,
0.326346700619362,13.1429062498531,0.0703288686961932,=C130/C131,,
0.328999925827649,13.2443681074204,0.0703288686961932,=C131/C132,,
0.331653151035937,13.345749849601,0.0703288686961932,=C132/C133,,
0.334306376244224,13.4470516261542,0.0703288686961932,=C133/C134,,
0.336959601452512,13.5482735864247,0.0703288686961932,=C134/C135,,
0.339612826660799,13.6494158793447,0.0703288686961932,=C135/C136,,
0.342266051869087,13.7504786534354,0.0703288686961932,=C136/C137,,
0.344919277077374,13.8514620568077,0.0703288686961932,=C137/C138,,
0.347572502285662,13.9523662371645,0.0703288686961932,=C138/C139,,
0.350225727493949,14.0531913418017,0.0703288686961932,=C139/C140,,
0.352878952702237,14.1539375176095,0.0703288686961932,=C140/C141,,
0.355532177910524,14.2546049110742,0.0703288686961932,=C141/C142,,
0.358185403118812,14.355193668279,0.0703288686961932,=C142/C143,,
0.360838628327099,14.4557039349062,0.0703288686961932,=C143/C144,,
0.363491853535387,14.5561358562378,0.0703288686961932,=C144/C145,,
0.366145078743674,14.6564895771575,0.0703288686961932,=C145/C146,,
0.368798303951962,14.7567652421515,0.0703288686961932,=C146/C147,,
0.371451529160249,14.8569629953106,0.0703288686961932,=C147/C148,,
0.374104754368537,14.9570829803307,0.0703288686961932,=C148/C149,,
0.376757979576824,15.0571253405148,0.0703288686961932,=C149/C150,,
0.379411204785112,15.1570902187743,0.0703288686961932,=C150/C151,,
0.382064429993399,15.25697775763,0.0703288686961932,=C151/C152,,
0.384717655201687,15.3567880992137,0.0703288686961932,=C152/C153,,
0.387370880409974,15.4565213852694,0.0703288686961932,=C153/C154,,
0.390024105618262,15.5561777571548,0.0703288686961932,=C154/C155,,
0.392677330826549,15.6557573558426,0.0703288686961932,=C155/C156,,
0.395330556034837,15.7552603219215,0.0703288686961932,=C156/C157,,
0.397983781243124,15.854686795598,0.0703288686961932,=C157/C158,,
0.400637006451412,15.9540369166972,0.0703288686961932,=C158/C159,,
0.403290231659699,16.0533108246647,0.0703288686961932,=C159/C160,,
0.405943456867987,16.1525086585673,0.0703288686961932,=C160/C161,,
0.408596682076274,16.2516305570944,0.0703288686961932,=C161/C162,,
0.411249907284562,16.3506766585599,0.0703288686961932,=C162/C163,,
0.413903132492849,16.4496471009024,0.0703288686961932,=C163/C164,,
0.416556357701137,16.5485420216876,0.0703288686961932,=C164/C165,,
0.419209582909424,16.6473615581087,0.0703288686961932,=C165/C166,,
0.421862808117712,16.746105846988,0.0703288686961932,=C166/C167,,
0.424516033325999,16.8447750247784,0.0703288686961932,=C167/C168,,
0.427169258534287,16.9433692275641,0.0703288686961932,=C168/C169,,
0.429822483742574,17.0418885910623,0.0703288686961932,=C169/C170,,
0.432475708950861,17.1403332506243,0.0703288686961932,=C170/C171,,
0.435128934159149,17.2387033412364,0.0703288686961932,=C171/C172,,
0.437782159367436,17.3369989975219,0.0703288686961932,=C172/C173,,
0.440435384575724,17.4352203537415,0.0703288686961932,=C173/C174,,
0.443088609784011,17.5333675437951,0.0703288686961932,=C174/C175,,
0.445741834992299,17.6314407012225,0.0703288686961932,=C175/C176,,
0.448395060200586,17.7294399592052,0.0703288686961932,=C176/C177,,
0.451048285408874,17.8273654505671,0.0703288686961932,=C177/C178,,
0.453701510617161,17.9252173077758,0.0703288686961932,=C178/C179,,
0.456354735825449,18.0229956629442,0.0703288686961932,=C179/C180,,
0.459007961033736,18.1207006478309,0.0703288686961932,=C180/C181,,
0.461661186242024,18.2183323938423,0.0703288686961932,=C181/C182,,
0.464314411450311,18.315891032033,0.0703288686961932,=C182/C183,,
0.466967636658599,18.4133766931073,0.0703288686961932,=C183/C184,,
0.469620861866886,18.5107895074205,0.0703288686961932,=C184/C185,,
0.472274087075174,18.6081296049798,0.0703288686961932,=C185/C186,,
0.474927312283461,18.7053971154455,0.0703288686961932,=C186/C187,,
0.477580537491749,18.8025921681324,0.0703288686961932,=C187/C188,,
0.480233762700036,18.8997148920105,0.0703288686961932,=C188/C189,,
0.482886987908324,18.9967654157065,0.0703288686961932,=C189/C190,,
0.485540213116611,19.093743867505,0.0703288686961932,=C190/C191,,
0.488193438324899,19.1906503753491,0.0703288686961932,=C191/C192,,
0.490846663533186,19.2874850668421,0.0703288686961932,=C192/C193,,
0.493499888741474,19.3842480692484,0.0703288686961932,=C193/C194,,
0.496153113949761,19.4809395094946,0.0703288686961932,=C194/C195,,
0.498806339158049,19.5775595141706,0.0703288686961932,=C195/C196,,
0.501459564366336,19.6741082095306,0.0703288686961932,=C196/C197,,
0.504112789574624,19.7705857214946,0.0703288686961932,=C197/C198,,
0.506766014782911,19.866992175649,0.0703288686961932,=C198/C199,,
0.509419239991199,19.963327697248,0.0703288686961932,=C199/C200,,
0.512072465199486,20.0595924112146,0.0703288686961932,=C200/C201,,
0.514725690407774,20.1557864421417,0.0703288686961932,=C201/C202,,
0.517378915616061,20.2519099142931,0.0703288686961932,=C202/C203,,
0.520032140824349,20.3479629516047,0.0703288686961932,=C203/C204,,
0.522685366032636,20.4439456776855,0.0703288686961932,=C204/C205,,
0.525338591240924,20.5398582158186,0.0703288686961932,=C205/C206,,
0.527991816449211,20.6357006889624,0.0703288686961932,=C206/C207,,
0.530645041657499,20.7314732197515,0.0703288686961932,=C207/C208,,
0.533298266865786,20.827175930498,0.0703288686961932,=C208/C209,,
0.535951492074074,20.9228089431922,0.0703288686961932,=C209/C210,,
0.538604717282361,21.0183723795038,0.0703288686961932,=C210/C211,,
0.541257942490649,21.1138663607832,0.0703288686961932,=C211/C212,,
0.543911167698936,21.2092910080619,0.0703288686961932,=C212/C213,,
0.546564392907224,21.3046464420544,0.0703288686961932,=C213/C214,,
0.549217618115511,21.3999327831582,0.0703288686961932,=C214/C215,,
0.551870843323799,21.4951501514559,0.0703288686961932,=C215/C216,,
0.554524068532086,21.5902986667152,0.0703288686961932,=C216/C217,,
0.557177293740374,21.6853784483907,0.0703288686961932,=C217/C218,,
0.559830518948661,21.7803896156244,0.0703288686961932,=C218/C219,,
0.562483744156949,21.875332287247,0.0703288686961932,=C219/C220,,
0.565136969365236,21.9702065817789,0.0703288686961932,=C220/C221,,
0.567790194573524,22.0650126174307,0.0703288686961932,=C221/C222,,
0.570443419781811,22.1597505121051,0.0703288686961932,=C222/C223,,
0.573096644990099,22.2544203833969,0.0703288686961932,=C223/C224,,
0.575749870198386,22.3490223485948,0.0703288686961932,=C224/C225,,
0.578403095406674,22.4435565246816,0.0703288686961932,=C225/C226,,
0.581056320614961,22.5380230283361,0.0703288686961932,=C226/C227,,
0.583709545823249,22.6324219759332,0.0703288686961932,=C227/C228,,
0.586362771031536,22.7267534835453,0.0703288686961932,=C228/C229,,
0.589015996239824,22.8210176669432,0.0703288686961932,=C229/C230,,
0.591669221448111,22.9152146415972,0.0703288686961932,=C230/C231,,
0.594322446656399,23.0093445226777,0.0703288686961932,=C231/C232,,
0.596975671864686,23.1034074250564,0.0703288686961932,=C232/C233,,
0.599628897072974,23.1974034633072,0.0703288686961932,=C233/C234,,
0.602282122281261,23.2913327517072,0.0703288686961932,=C234/C235,,
0.604935347489549,23.3851954042374,0.0703288686961932,=C235/C236,,
0.607588572697836,23.4789915345841,0.0703288686961932,=C236/C237,,
0.610241797906124,23.5727212561392,0.0703288686961932,=C237/C238,,
0.612895023114411,23.6663846820017,0.0703288686961932,=C238/C239,,
0.615548248322699,23.7599819249783,0.0703288686961932,=C239/C240,,
0.618201473530986,23.8535130975843,0.0703288686961932,=C240/C241,,
0.620854698739274,23.9469783120448,0.0703288686961932,=C241/C242,,
0.623507923947561,24.0403776802953,0.0703288686961932,=C242/C243,,
0.626161149155849,24.1337113139828,0.0703288686961932,=C243/C244,,
0.628814374364136,24.2269793244666,0.0703288686961932,=C244/C245,,
0.631467599572423,24.3201818228193,0.0703288686961932,=C245/C246,,
0.634120824780711,24.4133189198274,0.0703288686961932,=C246/C247,,
0.636774049988999,24.5063907259927,0.0703288686961932,=C247/C248,,
0.639427275197286,24.5993973515329,0.0703288686961932,=C248/C249,,
0.642080500405574,24.6923389063822,0.0703288686961932,=C249/C250,,
0.644733725613861,24.7852155001927,0.0703288686961932,=C250/C251,,
0.647386950822148,24.8780272423351,0.0703288686961932,=C251/C252,,
0.650040176030436,24.9707742418994,0.0703288686961932,=C252/C253,,
0.652693401238723,25.063456607696,0.0703288686961932,=C253/C254,,
0.655346626447011,25.1560744482564,0.0703288686961932,=C254/C255,,
0.657999851655299,25.248627871834,0.0703288686961932,=C255/C256,,
0.660653076863586,25.3411169864054,0.0703288686961932,=C256/C257,,
0.663306302071873,25.4335418996706,0.0703288686961932,=C257/C258,,
0.665959527280161,25.5259027190544,0.0703288686961932,=C258/C259,,
0.668612752488448,25.618199551707,0.0703288686961932,=C259/C260,,
0.671265977696736,25.7104325045049,0.0703288686961932,=C260/C261,,
0.673919202905023,25.8026016840517,0.0703288686961932,=C261/C262,,
0.676572428113311,25.894707196679,0.0703288686961932,=C262/C263,,
0.679225653321598,25.986749148447,0.0703288686961932,=C263/C264,,
0.681878878529886,26.078727645146,0.0703288686961932,=C264/C265,,
0.684532103738173,26.1706427922963,0.0703288686961932,=C265/C266,,
0.687185328946461,26.2624946951497,0.0703288686961932,=C266/C267,,
0.689838554154748,26.3542834586901,0.0703288686961932,=C267/C268,,
0.692491779363036,26.4460091876342,0.0703288686961932,=C268/C269,,
0.695145004571323,26.5376719864327,0.0703288686961932,=C269/C270,,
0.697798229779611,26.6292719592707,0.0703288686961932,=C270/C271,,
0.700451454987898,26.7208092100685,0.0703288686961932,=C271/C272,,
0.703104680196186,26.812283842483,0.0703288686961932,=C272/C273,,
0.705757905404473,26.9036959599075,0.0703288686961932,=C273/C274,,
0.708411130612761,26.9950456654736,0.0703288686961932,=C274/C275,,
0.711064355821048,27.0863330620512,0.0703288686961932,=C275/C276,,
0.713717581029336,27.1775582522496,0.0703288686961932,=C276/C277,,
0.716370806237623,27.2687213384182,0.0703288686961932,=C277/C278,,
0.719024031445911,27.3598224226475,0.0703288686961932,=C278/C279,,
0.721677256654198,27.4508616067694,0.0703288686961932,=C279/C280,,
0.724330481862486,27.5418389923587,0.0703288686961932,=C280/C281,,
0.726983707070773,27.6327546807332,0.0703288686961932,=C281/C282,,
0.729636932279061,27.7236087729547,0.0703288686961932,=C282/C283,,
0.732290157487348,27.81440136983,0.0703288686961932,=C283/C284,,
0.734943382695636,27.9051325719115,0.0703288686961932,=C284/C285,,
0.737596607903923,27.9958024794977,0.0703288686961932,=C285/C286,,
0.740249833112211,28.0864111926344,0.0703288686961932,=C286/C287,,
0.742903058320498,28.1769588111153,0.0703288686961932,=C287/C288,,
0.745556283528786,28.2674454344826,0.0703288686961932,=C288/C289,,
0.748209508737073,28.3578711620279,0.0703288686961932,=C289/C290,,
0.750862733945361,28.448236092793,0.0703288686961932,=C290/C291,,
0.753515959153648,28.5385403255704,0.0703288686961932,=C291/C292,,
0.756169184361936,28.6287839589044,0.0703288686961932,=C292/C293,,
0.758822409570223,28.7189670910916,0.0703288686961932,=C293/C294,,
0.761475634778511,28.8090898201816,0.0703288686961932,=C294/C295,,
0.764128859986798,28.8991522439779,0.0703288686961932,=C295/C296,,
0.766782085195086,28.9891544600385,0.0703288686961932,=C296/C297,,
0.769435310403373,29.0790965656767,0.0703288686961932,=C297/C298,,
0.772088535611661,29.1689786579619,0.0703288686961932,=C298/C299,,
0.774741760819948,29.2588008337201,0.0703288686961932,=C299/C300,,
0.777394986028236,29.3485631895348,0.0703288686961932,=C300/C301,,
0.780048211236523,29.4382658217477,0.0703288686961932,=C301/C302,,
0.782701436444811,29.5279088264593,0.0703288686961932,=C302/C303,,
0.785354661653098,29.6174922995298,0.0703288686961932,=C303/C304,,
0.788007886861386,29.7070163365796,0.0703288686961932,=C304/C305,,
0.790661112069673,29.7964810329901,0.0703288686961932,=C305/C306,,
0.793314337277961,29.8858864839046,0.0703288686961932,=C306/C307,,
0.795967562486248,29.9752327842285,0.0703288686961932,=C307/C308,,
0.798620787694536,30.0645200286305,0.0703288686961932,=C308/C309,,
0.801274012902823,30.1537483115431,0.0703288686961932,=C309/C310,,
0.803927238111111,30.2429177271633,0.0703288686961932,=C310/C311,,
0.806580463319398,30.3320283694532,0.0703288686961932,=C311/C312,,
0.809233688527686,30.4210803321409,0.0703288686961932,=C312/C313,,
0.811886913735973,30.5100737087208,0.0703288686961932,=C313/C314,,
0.814540138944261,30.5990085924549,0.0703288686961932,=C314/C315,,
0.817193364152548,30.6878850763727,0.0703288686961932,=C315/C316,,
0.819846589360836,30.7767032532727,0.0703288686961932,=C316/C317,,
0.822499814569123,30.8654632157223,0.0703288686961932,=C317/C318,,
0.825153039777411,30.9541650560591,0.0703288686961932,=C318/C319,,
0.827806264985698,31.0428088663912,0.0703288686961932,=C319/C320,,
0.830459490193986,31.1313947385978,0.0703288686961932,=C320/C321,,
0.833112715402273,31.2199227643304,0.0703288686961932,=C321/C322,,
0.835765940610561,31.3083930350127,0.0703288686961932,=C322/C323,,
0.838419165818848,31.3968056418419,0.0703288686961932,=C323/C324,,
